user_id,products,reviews
7622905,78,8
7622907,78,7
7623277,221,2
7623380,129,1
7624246,15,1
7624318,52,1
7624909,12,1
7624936,96,3
7624954,66,1
7624991,99,1
7625297,44,1
7625892,79,4
7626361,10,1
7626649,43,1
7626717,0,1
7627507,33,1
7627548,244,5
7627599,97,1
7627667,38,5
7628048,94,5
7628169,93,1
7628301,23,1
7628306,51,1
7628751,48,1
7629011,32,2
7629284,62,1
7629408,142,4
7629566,154,1
7629604,9,1
7629761,247,1
7629848,40,3
7630340,43,2
7630455,87,2
7630510,134,3
7630619,21,1
7630996,85,2
7631689,6,1
7631757,202,3
7632122,7,1
7632648,125,3
7632863,59,1
7632898,90,2
7633057,104,9
7633066,62,1
7633633,306,2
7633866,132,5
7634308,64,1
7634373,192,4
7634516,46,1
7634690,27,2
7634691,487,1
7634863,61,3
7635542,95,1
7635638,77,2
7635698,65,1
7636183,90,2
7636259,267,6
7636382,10,1
7636447,57,2
7636450,45,1
7637031,157,3
7637159,33,1
7637234,95,2
7637236,57,1
7637893,81,2
7638359,3,1
7638978,175,6
7639769,135,1
7639992,24,2
7640534,70,10
7640585,59,1
7640750,70,7
7641430,240,2
7641902,104,1
7642262,72,9
7642336,43,2
7643103,251,5
7643175,105,2
7643650,41,1
7643739,78,4
7643893,105,4
7644237,28,1
7644685,45,1
7644815,4,1
7644899,131,4
7645251,53,4
7645412,25,1
7645672,91,2
7645762,24,1
7646283,41,2
7646453,58,1
7646573,55,2
7646844,42,1
7647256,85,1
7647436,3,1
7647489,18,4
7647627,167,3
7647669,119,2
7648387,50,1
7648460,74,1
7648504,37,1
7648673,44,1
7648737,29,2
7649006,46,1
7649893,311,5
7650264,84,5
7650467,35,3
7650733,5,1
7650959,40,1
7650979,132,4
7651274,51,3
7651314,14,1
7651773,86,2
7652179,402,6
7652419,42,4
7652428,21,0
7652496,127,1
7652719,30,1
7652792,11,1
7653079,87,2
7653201,5,2
7653721,62,1
7653970,98,5
7654849,80,1
7654940,96,1
7654953,231,6
7655109,64,2
7655286,44,6
7655304,29,1
7655582,19,1
7655659,14,1
7655689,76,1
7655803,29,1
7655816,42,1
7656036,65,2
7656156,27,1
7656225,76,1
7656539,6,1
7656821,90,2
7657093,127,4
7657996,110,8
7658116,64,23
7658136,44,1
7658195,195,3
7658273,12,1
7658321,9,3
7658329,123,4
7658390,91,1
7658581,12,1
7658918,75,1
7658920,87,1
7659006,866,5
7660057,8,1
7660211,90,1
7660450,8,2
7660683,228,8
7661037,31,1
7661171,100,1
7661245,101,1
7661330,23,1
7661900,131,9
7662282,54,1
7662336,149,1
7662403,134,1
7662659,24,1
7662676,20,1
7662768,36,1
7662828,83,8
7662933,53,1
7662974,71,4
7663074,98,1
7663394,174,8
7663472,49,1
7664299,209,3
7664421,56,1
7664687,81,1
7664834,251,1
7665132,39,24
7665203,126,1
7665346,26,3
7665502,75,1
7665579,49,1
7665918,30,1
7666186,132,4
7666305,128,2
7666548,135,2
7666580,57,1
7666802,71,1
7667207,178,1
7667215,159,10
7667630,11,1
7668017,161,3
7668097,51,1
7668237,13,4
7668270,268,4
7668326,41,1
7668480,41,3
7668809,71,5
7668832,32,1
7669489,60,1
7669539,8,2
7669971,31,1
7670254,30,1
7671440,76,3
7671473,140,1
7671832,55,3
7672016,76,2
7672449,24,1
7673134,93,11
7673314,431,1
7673655,19,3
7673701,23,1
7674213,49,2
7674258,79,2
7674311,154,5
7674367,116,1
7674409,93,2
7674489,80,1
7674633,33,1
7674772,76,2
7674856,145,1
7675084,84,1
7675953,20,1
7676013,7,1
7676081,92,3
7676232,650,56
7676304,28,1
7676420,28,2
7676701,65,11
7676825,67,9
7677214,97,4
7677333,238,6
7677514,70,3
7677634,88,2
7677659,87,1
7677661,46,1
7677718,22,1
7677728,53,1
7678059,82,1
7678060,79,2
7678282,78,1
7678594,6,1
7679910,33,5
7679997,321,2
7680230,44,1
7680794,22,1
7680980,37,1
7681002,102,2
7681004,74,2
7681302,4,1
7681303,30,2
7681583,66,1
7681843,9,1
7681924,30,1
7682020,272,2
7682055,131,1
7682075,103,1
7682627,351,7
7683289,52,1
7683448,73,14
7683512,111,7
7683880,8,1
7683918,96,1
7684009,39,1
7684176,287,3
7684330,26,0
7684790,47,5
7684881,141,11
7685246,87,2
7685279,41,3
7686120,6,1
7687643,108,1
7687785,65,3
7687866,16,1
7688056,17,1
7688220,123,4
7688420,30,3
7688525,35,1
7688561,144,4
7689036,19,1
7689174,13,1
7689249,81,2
7689291,230,6
7689744,129,4
7689774,16,1
7689794,68,2
7689808,41,2
7689936,233,5
7690049,71,3
7690169,18,1
7690311,36,4
7690620,147,7
7690637,181,1
7690861,12,1
7690909,19,1
7690984,4,1
7691082,151,1
7691160,110,1
7691228,49,1
7691486,39,1
7691625,71,1
7691718,22,2
7692396,24,1
7692552,165,12
7692659,40,1
7692867,31,0
7693580,17,1
7693732,33,2
7693861,11,1
7694247,87,24
7694259,21,2
7694306,22,3
7694331,188,3
7694771,63,1
7694927,33,5
7695110,98,1
7695667,217,2
7695978,44,3
7696108,144,2
7696663,39,1
7696741,30,4
7696826,132,18
7696998,94,2
7697557,9,4
7697961,86,1
7698252,46,2
7698907,17,2
7698999,11,0
7699500,77,4
7699575,26,3
7700104,149,2
7700239,176,2
7700433,51,2
7700667,142,6
7700693,109,1
7701046,24,1
7701075,46,2
7701281,44,2
7701455,70,1
7701524,233,1
7701767,181,4
7701997,97,1
7702563,84,1
7702631,12,0
7702649,34,2
7702683,43,2
7702854,57,9
7702993,57,1
7703057,52,1
7703207,38,4
7703524,115,3
7703956,22,1
7704365,59,15
7704644,125,1
7704767,81,1
7704830,65,1
7704876,13,2
7704967,68,6
7705313,90,1
7705621,27,6
7706177,128,27
7706341,105,3
7706386,65,2
7706770,5,0
7706795,150,5
7707025,123,0
7707517,182,12
7707550,83,1
7707831,138,8
7707869,21,0
7707906,29,3
7707977,55,1
7708178,150,1
7708218,46,1
7708382,106,0
7708391,48,1
7708569,91,1
7708580,106,7
7708673,66,1
7708703,27,1
7708831,86,3
7709009,9,1
7709257,13,1
7709302,236,1
7709377,27,1
7709446,232,10
7709455,80,3
7709484,34,2
7709569,155,1
7710048,50,2
7710466,164,5
7710745,14,1
7710834,30,1
7711033,67,1
7711044,25,3
7711374,23,1
7711488,21,1
7711682,130,1
7711890,45,1
7712152,43,1
7712378,101,1
7712546,31,4
7713158,5,1
7713197,471,1
7713280,57,1
7713409,39,5
7714168,73,1
7714171,30,2
7714386,28,2
7714434,44,1
7714574,74,2
7714682,57,2
7715259,22,1
7715454,101,1
7715566,122,1
7715619,111,2
7716092,54,1
7716102,41,1
7716123,43,2
7716280,37,2
7717591,86,1
7717760,28,1
7718241,65,2
7718876,69,1
7718889,40,1
7718914,179,4
7719250,46,1
7719842,71,1
7720413,11,1
7721018,16,1
7721126,83,2
7721154,51,5
7721241,83,15
7721261,85,2
7721276,158,1
7721698,42,1
7722077,58,1
7722758,154,23
7723071,82,4
7723171,112,1
7723208,216,1
7723377,28,9
7723679,109,2
7723977,63,1
7724298,27,2
7724316,36,1
7724410,84,1
7724505,112,2
7724592,25,1
7724618,419,14
7724627,101,6
7725178,43,2
7725210,57,2
7725292,26,1
7725348,68,1
7725773,135,17
7726368,122,2
7726485,17,1
7726565,70,2
7727044,8,1
7727065,91,1
7727199,73,3
7727416,30,2
7727427,89,2
7727617,125,1
7727669,52,2
7727868,311,2
7728100,96,2
7728193,45,9
7728252,126,9
7728608,97,1
7728667,36,1
7728689,24,1
7728906,114,9
7728944,38,1
7729172,72,1
7729259,9,1
7729346,120,7
7729798,30,2
7730045,25,1
7730077,5,1
7730129,50,2
7730158,22,1
7730248,134,3
7730352,37,2
7730583,45,1
7730870,444,4
7730922,43,1
7730933,34,1
7731070,14,1
7731281,46,1
7731302,21,4
7731604,87,3
7731849,95,6
7731908,16,1
7731919,134,3
7731987,240,3
7732028,60,2
7732056,78,2
7732131,31,3
7732275,77,1
7732299,210,9
7732658,33,2
7732705,62,4
7732959,129,2
7733189,95,6
7733333,95,1
7733512,85,5
7733592,82,5
7733983,60,1
7734082,62,1
7734293,73,2
7734471,231,2
7734571,39,1
7734974,32,1
7735593,42,1
7735643,259,14
7735825,67,1
7736143,163,2
7736887,138,6
7737001,121,2
7737417,128,5
7737594,24,1
7737966,28,1
7738331,34,0
7738352,18,1
7738525,143,1
7738658,112,3
7738954,6,1
7739525,36,1
7739605,9,1
7739781,2,1
7739922,158,2
7740443,201,1
7740451,49,2
7741166,86,10
7741211,101,6
7741307,11,2
7741336,65,1
7741363,394,3
7741483,112,8
7741699,7,1
7742365,58,1
7742402,88,1
7742453,29,3
7742479,25,2
7742645,104,1
7743068,31,5
7743768,188,1
7743853,111,2
7744120,203,1
7744153,144,1
7744189,267,6
7744370,39,1
7744377,120,4
7744563,33,1
7744930,58,2
7745001,27,1
7745498,8,1
7745534,51,3
7745787,40,2
7745827,203,3
7746243,15,1
7747000,14,1
7747012,146,1
7747031,23,1
7747047,212,9
7747196,20,2
7747289,37,1
7747454,158,1
7748179,33,1
7748222,25,1
7748720,294,8
7748883,113,2
7749046,18,1
7749456,125,10
7749469,29,1
7749751,137,1
7750124,70,2
7750277,137,23
7750296,142,5
7750342,145,2
7750476,13,1
7750553,94,4
7750600,6,1
7750837,175,9
7751391,25,2
7751644,14,2
7752151,14,1
7752275,40,1
7753226,76,2
7753582,698,63
7753619,154,3
7753661,33,3
7753872,50,1
7754335,28,2
7754464,18,3
7754492,45,1
7754645,28,1
7754965,271,5
7755039,47,2
7755165,67,1
7755243,132,4
7755613,143,3
7755659,55,1
7755753,58,1
7756189,86,2
7756224,81,1
7756394,24,1
7756574,275,4
7756669,1467,1
7757533,5,1
7757704,173,7
7758903,21,2
7758908,116,5
7758968,2,1
7759215,205,0
7759600,17840,5
7759740,24,1
7759859,71,4
7760291,129,6
7760338,245,4
7760614,71,1
7760694,35,1
7760765,31,1
7760771,12,1
7761414,34,3
7761524,75,2
7761860,59,2
7761887,89,3
7762066,134,1
7762273,16,1
7762472,48,1
7762740,109,4
7762997,45,5
7763287,21,1
7763837,80,1
7763960,3,1
7764082,7,1
7764210,50,6
7764393,99,1
7764478,82,1
7764659,41,1
7764898,77,2
7764942,109,2
7765125,64,1
7765303,0,1
7765402,17,1
7765730,18,2
7765881,38,1
7766005,56,1
7766306,187,1
7766456,129,1
7766524,28,2
7766758,131,3
7766775,48,2
7766784,78,2
7766799,35,1
7766924,67,2
7767378,28,1
7767397,7,1
7767593,123,1
7767745,10,1
7768232,194,17
7768267,90,2
7768489,49,1
7768538,30,2
7768936,133,6
7769722,34,1
7770386,147,4
7771199,93,1
7771533,18,2
7771538,419,2
7771544,89,1
7771874,95,1
7772045,126,2
7772171,31,1
7772535,70,2
7772605,222,39
7772698,21,1
7772871,175,2
7772904,127,8
7772918,79,1
7772938,105,4
7773002,115,2
7773079,95,4
7773102,13,1
7773161,79,1
7773199,2215,1
7773770,118,5
7774196,267,1
7774455,156,3
7774639,22,1
7774938,60,2
7774985,161,16
7775046,77,1
7775076,33,4
7775105,216,5
7775123,69,7
7775232,24,1
7775679,62,1
7775785,16,1
7775834,23,1
7775956,15,1
7776137,136,2
7776217,40,1
7776270,56,1
7776426,65,2
7776443,399,10
7776800,46,1
7777068,42,1
7777490,55,0
7777757,60,1
7777774,19,2
7777907,53,1
7778150,141,3
7778295,54,4
7778407,106,2
7778821,399,3
7778872,80,1
7778918,14,1
7778987,58,3
7779550,62,1
7779635,35,1
7780091,44,7
7780349,26,1
7780427,108,2
7780565,58,1
7780662,62,2
7780856,8,1
7780996,114,5
7781065,288,13
7781075,30,1
7781191,47,6
7781328,45,0
7781470,328,33
7781789,95,1
7782070,124,3
7782598,59,1
7782641,15,1
7783422,57,2
7783593,130,3
7783780,42,1
7784026,67,1
7784150,180,6
7784332,7,1
7784474,96,1
7784658,136,4
7784702,10,1
7784817,107,30
7784903,104,7
7785130,18,1
7785318,218,1
7785354,77,1
7785662,43,1
7785679,70,1
7785806,41,1
7785944,88,3
7786341,26,1
7786361,242,3
7786408,191,3
7786414,15,3
7787167,74,2
7787170,71,1
7787228,35,1
7787229,106,2
7787389,460,1
7787567,162,2
7787702,63,15
7788022,56,1
7788203,55,1
7788860,190,19
7789064,129,3
7789224,39,2
7789854,20,1
7789974,20,1
7790037,176,14
7790391,76,3
7790604,120,5
7791034,68,1
7791149,632,85
7791155,32,1
7791267,37,2
7791408,57,1
7791445,37,1
7791459,5,1
7791871,14,1
7791920,88,5
7791976,123,1
7792292,29,2
7792564,103,3
7792824,211,1
7793454,23,1
7793497,54,5
7793706,73,2
7794085,54,3
7794175,82,4
7794651,30,1
7795921,77,1
7795945,39,2
7795973,122,1
7796067,90,1
7796241,105,3
7796636,376,2
7796727,62,1
7796955,92,1
7797503,217,7
7797930,47,3
7798021,238,14
7798204,37,1
7798346,35,4
7798698,6,2
7798924,89,1
7799332,11,1
7799657,21,2
7799731,70,1
7799742,63,5
7799915,52,4
7800016,33,1
7800240,128,5
7800304,71,1
7800823,32,1
7800976,26,1
7801080,215,1
7801182,30,2
7801527,35,2
7801627,438,1
7801745,60,1
7801929,58,1
7801975,91,2
7801998,63,2
7802443,70,2
7802561,358,138
7803634,239,20
7804281,83,1
7804338,130,4
7804565,59,6
7804684,60,1
7804893,129,3
7804965,66,1
7805446,44,2
7805907,10,1
7806819,49,1
7806937,101,5
7807062,35,1
7807099,112,1
7807334,150,2
7807484,32,2
7807665,64,4
7807764,17,1
7807997,4,1
7808224,78,1
7808306,65,1
7808601,107,3
7809030,15,2
7809199,151,2
7809417,17,1
7809502,231,8
7809793,26,1
7809991,110,2
7810017,34,4
7810474,24,1
7810747,38,1
7811194,51,4
7811210,47,0
7811559,42,1
7811773,22,1
7812097,134,1
7812652,76,1
7813275,29,3
7813590,278,4
7813843,36,1
7813845,248,2
7814026,26,1
7814194,32,0
7814282,50,1
7814391,134,26
7814414,21,2
7814824,64,1
7815007,28,3
7815046,117,2
7815079,129,12
7815318,2854,7
7815721,109,2
7815840,10,1
7816003,29,0
7816194,5,2
7816405,103,3
7816621,221,4
7816706,90,5
7816761,53,1
7817405,57,1
7817520,9,1
7817535,41,1
7817537,143,1
7818063,46,8
7818377,169,30
7818404,237,1
7818652,179,1
7818743,10,0
7819123,53,1
7819170,19,1
7819279,9,2
7819794,211,3
7819957,95,2
7820257,123,4
7820426,54,1
7820531,65,2
7821070,36,7
7821327,46,1
7822142,40,3
7822197,194,4
7822405,44,3
7822744,51,1
7822903,41,1
7823215,214,2
7823259,143,11
7823801,125,1
7823880,17,1
7824107,52,1
7824172,37,1
7824508,53,1
7824724,52,6
7824944,103,1
7825130,19,1
7825142,103,29
7825159,16,1
7825191,297,1
7825509,26,2
7825595,25,1
7825927,26,2
7825969,17,1
7826184,18,2
7826207,19,1
7826232,49,1
7826363,102,1
7826504,75,1
7826866,259,1
7826969,59,1
7827434,157,0
7827609,221,10
7827988,41,1
7828265,78,8
7828470,15,1
7828484,125,6
7828498,43,1
7828672,14,1
7828760,6,1
7828926,21,1
7828946,214,13
7829081,157,2
7829172,46,6
7829393,26,1
7830280,60,1
7830836,87,1
7831002,375,3
7831024,150,8
7831487,481,1
7832435,69,1
7832549,276,7
7832883,128,1
7832890,40,1
7833088,11,2
7833589,28,2
7833815,40,5
7833858,42,1
7833983,44,3
7834199,57,7
7834236,43,1
7834370,7,1
7834396,210,1
7834551,79,6
7834555,23,2
7834658,35,1
7834690,144,9
7834725,43,1
7835026,17,1
7835091,102,3
7835336,51,1
7835532,33,1
7835642,10,1
7836080,10,1
7836169,105,1
7836333,34,3
7836543,65,1
7836874,43,4
7837514,95,4
7837565,9,1
7838479,77,1
7838527,124,12
7838540,55,1
7838544,213,1
7838656,39,1
7838803,5,1
7838879,32,2
7840030,114,2
7840473,330,19
7840568,42,1
7840607,534,1
7841089,23,1
7841340,38,4
7841765,17,1
7842286,40,4
7842525,34,1
7842663,72,5
7842674,32,3
7842930,92,7
7843273,5,1
7843847,53,4
7843920,116,1
7843986,14,2
7844016,9,2
7844040,75,1
7844163,43,1
7845175,100,2
7845492,231,4
7845526,30,1
7845555,59,6
7845592,0,1
7845750,91,9
7846376,15,1
7846510,14,1
7846559,24,2
7846682,524,1
7846804,31,2
7846847,91,2
7847114,247,0
7847231,39,1
7847245,64,1
7847283,60,22
7848038,41,1
7848127,42,1
7848185,63,1
7848275,43,3
7848464,91,12
7848669,42,3
7848857,43,1
7849560,90,1
7849596,49,2
7849679,12,3
7849842,22,2
7849942,31,2
7850037,23,4
7850123,141,5
7850276,254,1
7850360,122,1
7850587,11,2
7850630,140,7
7850646,29,1
7850781,37,0
7850880,420,9
7850883,239,1
7851043,477,1
7851065,4,1
7851153,20,1
7851360,114,8
7851745,210,1
7851907,46,1
7852412,81,2
7852886,184,5
7853029,71,1
7853167,107,0
7853189,19,1
7853310,134,3
7853358,65,1
7853406,47,2
7853553,68,1
7854239,9,1
7854646,157,2
7855353,78,7
7855659,56,1
7855678,126,3
7855780,12,1
7856223,20,1
7856514,152,7
7856855,43,1
7856919,145,1
7857139,39,1
7857366,49,1
7858059,52,3
7858120,67,2
7858389,34,2
7858636,100,1
7858638,83,1
7858729,13,1
7859544,501,10
7859710,75,5
7859906,65,1
7859935,37,1
7860018,17,1
7860099,17,1
7860353,7,1
7860548,49,3
7860923,58,3
7861026,39,1
7861400,190,3
7861508,19,3
7861649,50,5
7861695,7,0
7862539,72,3
7862863,27,1
7862873,41,1
7863174,9,1
7863203,0,1
7863950,95,1
7863981,8,1
7864194,85,2
7864439,113,3
7864720,99,4
7865000,43,1
7865213,27,1
7866332,214,8
7867106,103,2
7867497,14,0
7867728,249,9
7868206,27,1
7868366,90,7
7868733,72,9
7869114,145,0
7869300,62,1
7869555,8,1
7870201,15,4
7870548,55,1
7870942,35,2
7871651,25,2
7872182,23,2
7872347,24,1
7872475,88,1
7872697,317,4
7872883,87,2
7873187,73,6
7873347,362,6
7873348,92,1
7873547,36,2
7873732,60,5
7873990,84,2
7874083,44,4
7874702,86,1
7874840,62,2
7874869,585,7
7875203,44,3
7875244,32,2
7875445,66,4
7875738,112,2
7875816,60,6
7875942,117,6
7876081,51,2
7876316,209,1
7876434,141,9
7876488,54,1
7876687,20,1
7876754,557,59
7876990,42,1
7877002,37,2
7877053,7,1
7877099,93,2
7877216,13,1
7877407,126,7
7877418,12,1
7877643,133,1
7878067,41,1
7878147,33,1
7878399,112,1
7878656,69,2
7878712,15,1
7878900,42,1
7879069,180,1
7879282,40,1
7879329,15,1
7879484,250,4
7879671,9,1
7879781,67,1
7880042,8,1
7880509,102,1
7880741,19,1
7882064,74,2
7882105,83,9
7882145,2,1
7882497,18,2
7882664,254,1
7882971,32,2
7882978,44,12
7882983,148,3
7883063,278,1
7883170,102,1
7883185,129,2
7883258,122,18
7883274,86,1
7883336,111,1
7883347,192,1
7883487,26,1
7883848,18,1
7883908,223,26
7884020,12,1
7884022,86,2
7884175,63,2
7884618,35,2
7884782,251,1
7884839,129,5
7884895,46,2
7885311,79,1
7885475,197,7
7885717,59,2
7886013,112,3
7886159,36,1
7886197,49,2
7886694,97,1
7886786,234,66
7886919,27,2
7887060,17,1
7887138,44,1
7887639,267,1
7887779,171,28
7888173,43,3
7888302,60,5
7888582,94,6
7888672,121,1
7888683,339,17
7888876,226,1
7889085,3,1
7889209,84,3
7889457,13,1
7889543,79,1
7889559,37,3
7890277,18,1
7890386,19,3
7890877,43,2
7891147,70,1
7891220,114,3
7891336,63,4
7891356,96,1
7891360,66,1
7891699,43,1
7891915,43,1
7892236,117,1
7892311,124,3
7893286,50,1
7893357,6,1
7893383,82,33
7893406,13,1
7893472,38,1
7893847,148,22
7894291,91,4
7894391,64,1
7894617,163,2
7895023,50,1
7895076,87,2
7895278,39,6
7895742,39,1
7895760,28,1
7895845,295,1
7896059,111,1
7896338,16,3
7896808,86,1
7896830,135,2
7897692,24,1
7897758,19,1
7897856,44,4
7897965,92,7
7898370,102,12
7898807,73,7
7899281,124,3
7899668,55,1
7899850,58,11
7900021,85,1
7900028,44,1
7900839,95,2
7900883,30,12
7900932,56,5
7901026,29,2
7901234,190,9
7901256,74,3
7901344,75,2
7901353,339,15
7901599,50,1
7901630,13,2
7901859,13,1
7901888,29,1
7901951,42,2
7902201,105,1
7902298,55,1
7902990,18,1
7902991,44,2
7903209,65,0
7903716,7,2
7903889,7,1
7903951,116,1
7904058,15,1
7904191,34,1
7904217,37,1
7904353,475,2
7904416,64,2
7904438,55,1
7904521,16,3
7905015,49,3
7905344,42,1
7905929,41,1
7906442,73,1
7906740,28,1
7907011,18,2
7907103,2,1
7907404,127,9
7907428,11,1
7907496,30,1
7907658,17,1
7908099,20,1
7908117,135,5
7908501,90,5
7908642,25,5
7909218,38,1
7909387,13,1
7909649,188,2
7909747,40,1
7910039,83,1
7910040,62,2
7910550,34,2
7910629,378,10
7910769,24,1
7910771,78,1
7911574,117,6
7911618,58,1
7911718,78,1
7911908,56,6
7911983,69,12
7912091,52,1
7912208,71,6
7912212,12,1
7912403,29,1
7912460,185,6
7912727,98,10
7912939,122,2
7912971,3,1
7912996,48,1
7913019,25,1
7913065,14,1
7913178,60,2
7913297,73,1
7913300,29,2
7913543,21,1
7913559,10,2
7913753,19,1
7914084,70,1
7914247,49,1
7914499,525,6
7914559,47,3
7914645,96,1
7914655,374,1
7914660,20,1
7915521,87,1
7915564,41,4
7915658,111,4
7915703,69,6
7915721,122,4
7915910,56,3
7916023,34,4
7916356,5,1
7916522,7,1
7916829,37,2
7917106,120,2
7917188,128,9
7917271,95,2
7917368,18,1
7917888,58,1
7917949,33,1
7918330,37,1
7918538,22,5
7919006,180,3
7919387,441,4
7919782,38,1
7919931,131,1
7919934,5,2
7920196,31,2
7920276,28,1
7920345,23,2
7920433,40,1
7920545,3,0
7920669,172,4
7920780,23,1
7920790,71,1
7921096,155,3
7921340,3,1
7921422,251,3
7922795,37,1
7922939,30,1
7923513,84,1
7923640,28,1
7923976,199,8
7924306,138,1
7924850,47,1
7925124,32,4
7925385,104,1
7925455,55,2
7925818,110,7
7926027,44,1
7926051,91,1
7926201,64,3
7926756,160,10
7926981,97,7
7927011,101,2
7928274,175,13
7928448,22,2
7928469,30,4
7928564,114,1
7928632,254,4
7929589,184,2
7929622,37,1
7929756,152,11
7929803,43,2
7929998,116,1
7930044,41,7
7930661,209,2
7930801,137,1
7930859,121,1
7930971,29,1
7931131,22,1
7931186,26,12
7931255,30,1
7931307,213,1
7931575,70,1
7931576,5,1
7931894,90,1
7932298,23,7
7932407,107,12
7932603,28,1
7932937,97,1
7933134,10,1
7933250,44,1
7933596,29,2
7933805,347,1
7933974,116,38
7934487,58,1
7934643,53,1
7934693,85,1
7934824,71,3
7934979,17,2
7935215,77,2
7935630,49,1
7935816,14,2
7936007,22,2
7936066,44,1
7936069,51,5
7936070,83,5
7936852,83,1
7936987,188,12
7937026,68,3
7937436,51,2
7937437,125,1
7937456,81,29
7938421,23,1
7938443,28,1
7938541,88,1
7938913,136,11
7939293,60,7
7939514,911,9
7939530,11,1
7939728,93,2
7939763,13,6
7941168,103,2
7942493,58,3
7943241,80,1
7943493,319,2
7944167,48,1
7944391,48,1
7944944,197,7
7945391,56,4
7945765,80,3
7945834,120,1
7945968,31,1
7945976,244,1
7946171,156,1
7947093,28,2
7947216,93,3
7947283,200,2
7947801,66,1
7948158,107,3
7948556,15,1
7948657,112,1
7948982,29,2
7949032,35,3
7949269,103,13
7949596,30,1
7949732,7,6
7950154,91,7
7950608,26,1
7951024,53,7
7951137,22,2
7951141,21,1
7951563,73,4
7951759,120,1
7952037,37,2
7952503,212,5
7952705,13,1
7952954,5,1
7952982,164,46
7953485,39,1
7953537,608,1
7953976,28,1
7954056,74,3
7954189,96,2
7954880,26,1
7954966,63,6
7955201,45,2
7955386,62,4
7955821,48,1
7956964,15,1
7957598,64,1
7957653,86,16
7957881,21,1
7958367,148,20
7958591,33,4
7958841,65,5
7959355,57,2
7959376,140,4
7959561,67,2
7959611,95,1
7959739,12,1
7959802,24,1
7959864,61,5
7959900,28,0
7960164,34,11
7960259,108,1
7960358,18,1
7960519,21,1
7960806,28,1
7961148,20,1
7961306,20,2
7961348,73,1
7961426,3,1
7961438,23,1
7961534,137,2
7961956,16,1
7962511,45,1
7962674,184,7
7963086,77,7
7963453,136,2
7963488,36,1
7963914,398,2
7964309,176,1
7964556,30,1
7964708,41,8
7964730,52,1
7964810,8,1
7965716,63,1
7965848,87,5
7965858,57,1
7967502,36,2
7967792,35,1
7967806,8,1
7967832,16,1
7968116,195,2
7968138,25,1
7968263,78,1
7968564,168,2
7968576,39,1
7968606,300,3
7968812,83,0
7969291,70,1
7969719,59,3
7969727,52,4
7970064,70,8
7970129,8,3
7970215,254,1
7970659,76,2
7970711,139,1
7971025,44,3
7971261,104,11
7971745,64,1
7971956,26,1
7972115,20,2
7972223,32,3
7972350,112,2
7972576,43,2
7972722,112,4
7972793,63,1
7972940,23,1
7972992,32,0
7973085,98,1
7973244,15,1
7973362,17,1
7973465,30,1
7973824,15,1
7974009,12,1
7974037,26,1
7974587,10,1
7974614,66,3
7975019,236,26
7975109,8,1
7975140,7,1
7975674,28,4
7975837,18,1
7975987,56,1
7975999,40,1
7976679,162,1
7977346,253,6
7977437,27,2
7977530,64,1
7977789,62,3
7977831,121,2
7977919,49,1
7978027,97,1
7978119,52,3
7978156,8,1
7978495,54,3
7978519,280,44
7978829,17,1
7978896,35,1
7979358,92,1
7979425,15,1
7979885,57,1
7980201,88,1
7980255,38,3
7980324,91,1
7980357,25,1
7980485,129,3
7981316,182,4
7981874,17,1
7982415,121,8
7982606,108,3
7982631,177,1
7982673,28,1
7982900,63,1
7983254,71,1
7983677,29,3
7983997,10,1
7984325,132,1
7984473,47,1
7984649,20,1
7985430,4,1
7985589,67,1
7985613,73,5
7985865,42,1
7986062,15,1
7986702,90,5
7986900,56,6
7986961,24,1
7987049,67,1
7987366,209,1
7988231,34,0
7988618,30,1
7989078,173,2
7989143,270,5
7989167,63,1
7989840,48,2
7990141,16,1
7990741,26,1
7990875,80,2
7991013,32,6
7991159,6,2
7991191,52,8
7991450,18,1
7991579,35,1
7991722,22,1
7991806,255,4
7991815,143,23
7991826,42,2
7991861,50,1
7992276,294,38
7992345,47,1
7993042,62,1
7993576,17,1
7993615,373,7
7993676,93,2
7995819,39,1
7996077,5,1
7996199,37,1
7996638,115,2
7996641,297,3
7996871,80,1
7997054,37,1
7997444,43,7
7997464,65,1
7997829,25,0
7997876,128,1
7998157,65,2
7998238,4,2
7998646,62,2
7998672,6,1
7998856,8,1
7999107,1210,3
7999326,78,2
7999561,24,1
8000054,122,1
8000122,29,1
8000479,89,3
8000743,58,2
8000800,24,1
8000922,43,0
8000969,267,1
8001050,65,4
8001121,66,1
8001163,38,1
8001252,34,1
8001556,63,1
8002012,27,1
8002334,92,4
8002421,17,1
8003589,73,3
8004026,43,1
8004035,96,1
8004056,33,1
8004156,94,3
8004160,36,1
8004343,10,1
8005054,132,1
8005083,8,1
8005318,75,1
8005489,66,1
8005562,40,1
8005653,41,1
8005962,113,1
8006182,9,1
8006678,128,3
8006994,136,1
8007086,165,1
8007230,40,1
8007383,66,1
8007744,94,1
8007812,89,4
8007860,120,1
8007873,98,1
8007975,121,6
8008207,79,2
8008291,50,5
8008386,15,1
8008421,21,1
8008546,103,3
8008883,361,24
8009018,62,1
8009233,42,1
8009645,47,1
8009740,167,1
8009925,47,1
8010240,259,6
8010274,380,10
8010671,201,8
8010740,316,1
8011239,73,1
8011457,70,4
8011479,41,2
8012160,54,1
8012298,109,3
8012474,13,1
8012501,170,2
8012607,25,1
8012768,59,2
8013425,122,1
8013725,49,1
8014471,56,1
